FilingDate,TradeDate,Ticker,CompanyName,InsiderName,Title,TradeType,Price,Qty,Owned,DeltaOwn,Value
2021-06-02,2021-05-28,ADUS,Addus Homecare Corp,Poff Brian,"EVP, CFO",S - Sale,96.1,-6409.0,26326.0,-20.0,-615885.0
2021-06-02,2021-06-01,RDI,Reading International Inc,James J. Cotter Living Trust,"Member of Sec.13(d)(3) Group, 10%",S - Sale,6.62,-8000.0,1424649.0,-1.0,-52976.0
2021-06-02,2021-05-28,HSON,"Hudson Global, Inc.",Eberwein Jeffrey E.,CEO,P - Purchase,18.88,1500.0,228986.0,1.0,28320.0
2021-06-02,2021-06-02,CBNK,Capital Bancorp Inc,Bernstein Joshua,Dir,S - Sale+OE,22.16,-6842.0,849096.0,-1.0,-151633.0
2021-06-02,2021-06-01,REAL,"Therealreal, Inc.",Wainwright Julie,CEO,S - Sale,17.52,-60000.0,2960497.0,-2.0,-1051200.0
2021-06-02,2021-06-01,BKR,Baker Hughes Co,Qasem Rami,"EVP, Digital Solutions",S - Sale,24.98,-9427.0,16110.0,-37.0,-235486.0
2021-06-02,2021-06-01,RDI,Reading International Inc,Cotter Ellen M,"Dir, Pres, CEO, 10%",S - Sale,6.62,-8000.0,2215314.0,0.0,-52976.0
2021-06-02,2021-05-27,SCVL,Shoe Carnival Inc,Sifford Clifton E,"VICE COB, CEO",S - Sale,70.0,-40000.0,145794.0,-22.0,-2800000.0
2021-06-02,2021-06-01,SCVL,Shoe Carnival Inc,Scibetta Carl N.,SEVP - CHIEF MERCHANDISE Offic,S - Sale,70.03,-7984.0,42765.0,-16.0,-559120.0
2021-06-02,2021-05-28,TENB,"Tenable Holdings, Inc.",Hammonds Kimberly,Dir,S - Sale,42.0,-6677.0,0.0,-100.0,-280434.0
2021-06-02,2021-06-01,TENB,"Tenable Holdings, Inc.",Riddick Stephen A,"GC, Secretary",S - Sale+OE,41.82,-2420.0,25069.0,-9.0,-101204.0
2021-06-02,2021-06-01,DVN,Devon Energy Corp/de,Humphers Jeremy D.,SVP-Chief Accounting Officer,S - Sale,29.78,-1500.0,122972.0,-1.0,-44670.0
2021-06-02,2021-05-28,ETR,Entergy Corp /de/,Landreaux Laura R,"""Officer"" Under Sec. 16 Rules",S - Sale,104.93,-1200.0,4358.0,-22.0,-125916.0
2021-06-02,2021-06-01,ALG,Alamo Group Inc,Robinson Ronald A,Employee,S - Sale,155.0,-4982.0,224696.0,-2.0,-772227.0
2021-06-02,2021-06-01,DAWN,"Day One Biopharmaceuticals, Inc.",Canaan Xi L.P.,10%,P - Purchase,16.0,13000.0,10735645.0,0.0,208000.0
2021-06-02,2021-06-01,RDI,Reading International Inc,Cotter Margaret,"Chairperson, EVP - RE Dev, NY, 10%",S - Sale,6.62,-8000.0,2269481.0,0.0,-52976.0
2021-06-02,2021-05-28,NVDA,Nvidia Corp,Puri Ajay K,"EVP, Worldwide Field Ops",S - Sale,650.27,-69707.0,124117.0,-36.0,-45328666.0
2021-06-02,2021-05-28,BLFS,Biolife Solutions Inc,Foster Karen A.,Chief Quality Officer,S - Sale,33.87,-264.0,73384.0,0.0,-8942.0
2021-06-02,2021-05-28,GWRS,"Global Water Resources, Inc.",Krygier Christopher D,Chief Strategy Officer,P - Purchase,16.76,4.0,2566.0,0.0,62.0
2021-06-02,2021-05-28,SNOW,Snowflake Inc.,Briggs Teresa,Dir,S - Sale,240.34,-15000.0,5000.0,-75.0,-3605052.0
2021-06-02,2021-05-28,SNOW,Snowflake Inc.,McMahon John Dennis,Dir,S - Sale+OE,237.0,-37024.0,391753.0,-9.0,-8774688.0
2021-06-02,2021-05-28,AMRK,"A-Mark Precious Metals, Inc.",Roberts Gregory N,"CEO, 10%",S - Sale+OE,53.17,-18872.0,789238.0,-2.0,-1003358.0
2021-06-02,2021-05-28,BH,Biglari Holdings Inc.,"Biglari, Sardar","COB, CEO, 10%",P - Purchase,845.22,719.0,1416282.0,0.0,607716.0
2021-06-02,2021-05-28,BLFS,Biolife Solutions Inc,Rice Michael,CEO,S - Sale,33.87,-802.0,270212.0,0.0,-27164.0
2021-06-02,2021-05-28,BLFS,Biolife Solutions Inc,Mathew Aby J.,"EVP, Chief Scientific Off",S - Sale,33.87,-375.0,210304.0,0.0,-12701.0
2021-06-02,2021-06-01,ZNTL,"Zentalis Pharmaceuticals, Inc.",Gallagher Cam,Dir,S - Sale,54.06,-10000.0,515573.0,-2.0,-540551.0
2021-06-02,2021-06-01,SWAV,"Shockwave Medical, Inc.",Puckett Dan,CFO,S - Sale+OE,178.66,-2500.0,45788.0,-5.0,-446646.0
2021-06-02,2021-06-01,DAWN,"Day One Biopharmaceuticals, Inc.",Grant Papanek Julie,Dir,P - Purchase,16.0,13000.0,11200645.0,0.0,208000.0
2021-06-02,2021-06-01,ZNTL,"Zentalis Pharmaceuticals, Inc.",Bunker Kevin D.,COO,S - Sale,54.09,-8420.0,1053333.0,-1.0,-455442.0
2021-06-02,2021-06-01,ZNTL,"Zentalis Pharmaceuticals, Inc.",Sun Anthony Y,"Pres, CEO",S - Sale,54.03,-26794.0,2837125.0,-1.0,-1447679.0
2021-06-02,2021-06-02,DNB,"Dun & Bradstreet Holdings, Inc.",Jabbour Anthony M,CEO,P - Purchase,20.96,47700.0,5055700.0,1.0,999620.0
2021-06-02,2021-05-28,ALRM,"Alarm.Com Holdings, Inc.",Trundle Stephen,"Pres, CEO",S - Sale,81.89,-40279.0,2196538.0,-2.0,-3298334.0
2021-06-02,2021-06-01,ZEN,"Zendesk, Inc.",McDermott Adrian,CTO,S - Sale+OE,135.81,-9360.0,85321.0,-10.0,-1271176.0
2021-06-02,2021-05-28,WDAY,"Workday, Inc.",Sauer Richard Harry,"GC, Secty",S - Sale,230.72,-2483.0,80418.0,-3.0,-572878.0
2021-06-02,2021-05-28,BEEM,Beam Global,Davidson Peter Warner,Dir,S - Sale,29.26,-10000.0,48034.0,-17.0,-292599.0
2021-06-02,2021-06-01,AMPH,"Amphastar Pharmaceuticals, Inc.",Koo Richard,Dir,S - Sale+OE,19.28,-25827.0,263270.0,-9.0,-498009.0
2021-06-02,2021-06-01,ZNTL,"Zentalis Pharmaceuticals, Inc.","Epperly Melissa B,",CFO,S - Sale,54.05,-3083.0,260157.0,-1.0,-166641.0
2021-06-02,2021-05-28,ESNT,Essent Group Ltd.,Spiegel William,Dir,S - Sale,47.87,-8055.0,24522.0,-25.0,-385593.0
2021-06-02,2021-06-01,ZLAB,Zai Lab Ltd,Du Ying,"Chairwoman, CEO",S - Sale+OE,176.3,-111111.0,1008653.0,-10.0,-19589250.0
2021-06-02,2021-06-01,ZLAB,Zai Lab Ltd,Cho William Ki Chul,CFO,S - Sale,180.2,-10000.0,50000.0,-17.0,-1802007.0
2021-06-02,2021-06-01,MAA,Mid America Apartment Communities Inc.,Delpriore Robert J.,"EVP, GC",S - Sale,160.3,-6000.0,49435.0,-11.0,-961786.0
2021-06-02,2021-06-01,ACRS,"Aclaris Therapeutics, Inc.",Gordon David N.,Chief Medical Officer,S - Sale+OE,22.01,-51914.0,144078.0,-26.0,-1142375.0
2021-06-02,2021-06-01,ACRS,"Aclaris Therapeutics, Inc.",Ali-Jackson Kamil,GC,S - Sale+OE,22.1,-45119.0,131688.0,-26.0,-996963.0
2021-06-02,2021-06-02,ACRS,"Aclaris Therapeutics, Inc.",Monahan Joseph,Chief Scientific Officer,S - Sale+OE,21.64,-21790.0,85535.0,-20.0,-471437.0
2021-06-02,2021-06-01,FNKO,"Funko, Inc.",Mariotti Brian Richard,CEO,S - Sale+OE,26.12,-81464.0,2495011.0,-3.0,-2127550.0
2021-06-02,2021-06-02,ACRS,"Aclaris Therapeutics, Inc.",Ruffo Frank,CFO,S - Sale+OE,21.64,-15037.0,169872.0,-8.0,-325383.0
2021-06-02,2021-06-02,ACRS,"Aclaris Therapeutics, Inc.",Walker Neal,"Pres, CEO",S - Sale+OE,21.64,-33260.0,1232182.0,-3.0,-719735.0
2021-06-02,2021-06-01,FIGS,"Figs, Inc.","Tulco, LLC",10%,S - Sale+OE,22.0,-25707953.0,58067602.0,-31.0,-565574966.0
2021-06-02,2021-06-01,FIGS,"Figs, Inc.",Varelas Christopher Peter,Dir,P - Purchase,22.0,45455.0,52274.0,667.0,1000010.0
2021-06-02,2021-05-28,AMST,Amesite Inc.,Tompkins Mark N.,10%,S - Sale,2.46,-53316.0,2043103.0,-3.0,-131224.0
2021-06-02,2021-05-28,VLDR,"Velodyne Lidar, Inc.",Hall Marta Thoma,Dir,S - Sale,9.74,-750000.0,64956389.0,-1.0,-7303250.0
2021-06-02,2021-06-01,SILK,Silk Road Medical Inc,Davis Andrew S.,Chief Commercial Officer,S - Sale+OE,47.23,-6324.0,31660.0,-17.0,-298660.0
2021-06-02,2021-06-01,EVOP,"Evo Payments, Inc.",Wilson Darren,"Pres, International",S - Sale,28.62,-4000.0,60300.0,-6.0,-114480.0
2021-06-02,2021-06-01,EVOP,"Evo Payments, Inc.",De Groot Steven J,"EVP, GC",S - Sale+OE,28.69,-2000.0,81547.0,-2.0,-57380.0
2021-06-02,2021-06-02,META,Facebook Inc,Zuckerberg Mark,"COB, CEO, 10%",S - Sale+OE,329.69,-63105.0,2163346.0,-3.0,-20805115.0
2021-06-02,2021-05-28,BYND,"Beyond Meat, Inc.",Stone Christopher Isaac,Dir,S - Sale,145.54,-30000.0,143238.0,-17.0,-4366250.0
2021-06-02,2021-06-01,META,Facebook Inc,Zuckerberg Mark,"COB, CEO, 10%",S - Sale+OE,329.37,-66698.0,2174083.0,-3.0,-21968296.0
2021-06-02,2021-05-28,MNRL,"Brigham Minerals, Inc.",Keenan W Howard Jr,Dir,S - Sale,18.5,-117686.0,26564.0,-82.0,-2177650.0
2021-06-02,2021-05-28,RM,Regional Management Corp.,Beck Robert William,"Pres, CEO",S - Sale,46.34,-5500.0,67834.0,-7.0,-254870.0
2021-06-02,2021-06-01,NEWR,"New Relic, Inc.",Cirne Lewis,"CEO, 10%",S - Sale+OE,62.43,-41001.0,5685475.0,-1.0,-2559639.0
2021-06-02,2021-06-01,WOOF,"Petco Health & Wellness Company, Inc.",Canada Pension Plan Investment Board,10%,S - Sale,23.16,-9010422.0,61116931.0,-13.0,-208681374.0
2021-06-02,2021-06-01,WYNN,Wynn Resorts Ltd,Whittemore Ellen F,"EVP, GC",S - Sale,135.0,-1500.0,37355.0,-4.0,-202500.0
2021-06-02,2021-05-28,PNTG,"Pennant Group, Inc.",Freeman Jennifer,CFO,S - Sale,33.24,-621.0,16520.0,-4.0,-20642.0
2021-06-02,2021-06-01,MCK,McKesson Corp,Rodgers Thomas L,"EVP, Chief Strategy, BDO",S - Sale+OE,189.56,-145.0,566.0,-20.0,-27486.0
2021-06-02,2021-06-01,GDRX,"Goodrx Holdings, Inc.",Azad Babak,See Remarks,S - Sale+OE,37.1,-70833.0,0.0,-100.0,-2627650.0
2021-06-02,2021-05-28,MCK,McKesson Corp,Schechter Lori A.,"EVP, GC, GC",S - Sale,190.06,-14490.0,19178.0,-43.0,-2753992.0
2021-06-02,2021-06-01,MCK,McKesson Corp,Tyler Brian S.,CEO,S - Sale+OE,189.85,-17968.0,24851.0,-42.0,-3411253.0
2021-06-02,2021-05-28,BIGC,"Bigcommerce Holdings, Inc.",Vaillancourt Paul,Chief Services Officer,S - Sale+OE,55.51,-13638.0,228083.0,-6.0,-757024.0
